勿体ないな〜って,もったいないなって,31178,14,44
してる,してる,63992,14,44
なさそうな,なさそうな,23164,14,44
ふーん,ふーん,23220,7,7
主張,しゅちょう,4064,8,17
必要の,ひつようの,23220,0,0
箇所,かしょ,4064,8,10
まさか,まさか,23220,2,2
知り合い,しりあい,4064,8,10
感想,かんそう,4064,8,10
つい,つい,23220,2,2
ぼそっと,ぼそっと,23220,2,2
弱音,よわね,23220,8,10
吐いて,はいて,23220,9,9
きつね,きつね,23220,8,10
点,てん,23220,8,10
さておき,さておき,23220,9,9
可愛い,かわいい,4064,0,0
彩ら,いろどら,23220,9,9
違うの,ちがうの,26600,14,44
彩られてる,いろどられてる,4064,14,44
今にも,いまにも,23220,2,2
喋り,しゃべり,23220,9,9
だし,だし,23220,9,9
鮮やかな,あざやかな,23220,0,0
スカイブルー,スカイブルー,23220,8,17
何もかも,なにもかも,23220,2,2
吸収,きゅうしゅう,23220,8,17
喋りだしそうな,しゃべりだしそうな,31792,14,44
吸収してしまいそうな,きゅうしゅうしてしまいそうな,52497,14,44
Try,Try,23220,8,14
顧客,こきゃく,23220,8,10
作って,つくって,23220,9,9
ほしい,ほしい,23220,0,0
聞き,きき,23220,9,9
出す,だす,23220,9,9
Try:顧客,Try:こきゃく,4064,14,44
作ってほしい,つくってほしい,4064,14,44
へぇ〜,へえ,23220,7,7
うーん,うん,23220,7,7
的に,てきに,23220,12,34
乗っ取ら,のっとら,23220,9,9
れたら,れたら,23220,12,35
超,ちょう,23220,11,28
危険,きけん,23220,0,0
ゆう,ゆう,23220,8,19
スリル,すりる,23220,8,10
満点,まんてん,23220,8,10
セキュリティ的に,せきゅりてぃてきに,4064,14,44
乗っ取られたら,のっとられたら,6873,14,44
超危険,ちょうきけん,22286,14,44
スリル満点,すりるまんてん,4064,14,44
窓,まど,4064,8,10
外,ほか,23220,8,10
降る,ふる,23220,9,9
金,きん,23220,8,10
降って,ふって,23220,9,9
きたら,きたら,23220,12,35
きっと,きっと,23220,2,2
世の中,よのなか,23220,8,10
経済,けいざい,4064,8,10
破綻,はたん,23220,8,17
お金,おきん,4064,14,44
降ってきたら,ふってきたら,49822,14,44
破綻する,はたんする,48526,14,44
なに,なに,23220,8,10
わーい,わい,23220,9,9
どういう,どういう,4064,6,7
何がなんでも,なにがなんでも,23220,2,2
素敵な,すてきな,23220,0,0
所詮,しょせん,23220,2,2
ホビー,ホビー,23220,8,10
用,よう,23220,12,29
です,です,23220,3,3
ホビー用,ホビーよう,4064,14,44
ソフトウェア,そふとうぇあ,23220,8,10
開発,かいはつ,23220,8,17
アジャイル,アジャイル,23220,0,0
呼ば,よば,23220,9,9
技法,ぎほう,23220,8,10
手法,しゅほう,4064,8,10
つ,つ,23220,12,31
振り返り,ふりかえり,23220,8,10
ソフトウェア開発,そふとうぇあかいはつ,37754,14,44
存在し,そんざいし,57580,14,44
アジャイル開発,アジャイルかいはつ,4064,14,44
呼ばれる,よばれる,4064,14,44
一つ,一つ,10170,14,44
頼りない,たよりない,23220,0,0
たくさん,たくさん,23220,2,2
知って,しって,23220,9,9
予感,よかん,4064,8,17
的中,てきちゅう,23220,8,17
笑う,わらう,23220,9,9
的中しすぎて,てきちゅうしすぎて,47802,14,44
今月,こんげつ,23220,8,19
末,まつ,23220,12,32
決める,きめる,4064,9,9
今月末,こんげつまつ,60948,14,44
具体的に,ぐたいてきに,49888,14,44
話なかった,はなしなかった,20448,14,44
ち,ち,23220,8,10
逸らさ,そらさ,23220,9,9
もっと,もっと,23220,2,2
見て,みて,23220,9,9
泣き,なき,23220,9,9
願い,ねがい,23220,8,10
本意,ほんい,23220,8,10
聞いて,きいて,23220,9,9
みる,みる,23220,12,35
泣きそうになり,なきそうになり,33581,14,44
お願い,おねがい,4064,14,44
感激,かんげき,4064,8,17
周,しゅう,23220,12,31
考える,かんがえる,23220,9,9
一周,一しゅう,4064,14,44
また,また,23220,10,23
思わず,おもわず,23220,2,2
ため息,ためいき,23220,8,10
星,ほし,4064,8,10
つなぐ,つなぐ,23220,9,9
出来たら,できたら,23220,9,9
どれ,どれ,23220,6,6
明るい,あかるい,4064,0,0
つなぐこと出来たら,つなぐことできたら,8286,14,44
詰まって,つまって,23220,9,9
ただいま,ただいま,23220,7,7
どんな,どんな,23220,6,7
べき,べき,4064,4,4
書いてあるの,かいてあるの,62105,14,44
基本中,きほんちゅう,4064,14,44
たとえば,たとえば,23220,2,2
新人,しんじん,23220,8,10
題材,だいざい,23220,8,10
活かそう,いかそう,23220,9,9
なら,なら,23220,10,22
これほど,これほど,23220,2,2
完璧な,かんぺきな,4064,0,0
新人教育,しんじんきょういく,4064,14,44
活かそうもの,いかそうもの,32417,14,44
感染,かんせん,23220,8,17
感染する,かんせんする,4064,14,44
しよ,しよ,23220,9,9
そんじゃ,そんじゃ,4064,0,0
朱実,あけみ,23220,8,10
朱実ちゃん,あけみちゃん,11022,14,44
少し,すこし,23220,2,2
簡単に,かんたんに,4064,0,0
ならば,ならば,23220,4,4
者,しゃ,23220,12,29
目線,めせん,23220,8,10
ユーザー,ゆーざー,23220,8,10
ユーザー目線,ゆーざーめせん,42408,14,44
開発者目線なく,かいはつしゃめせんなく,31533,14,44
小,しょう,23220,11,25
皿,さら,23220,8,10
用意,ようい,23220,8,17
スプーン,すぷーん,23220,8,10
杯,はい,23220,12,31
分,ふん,23220,12,31
くらい,くらい,23220,10,22
のせた,のせた,23220,9,9
小皿,しょうさら,4064,14,44
用意して,よういして,56859,14,44
カレー用スプーン,かれーようすぷーん,58722,14,44
一杯分,一はいふん,4064,14,44
わー,わー,4064,7,7
よかった,よかった,23220,0,0
んだろ,んだろ,23220,4,4
了,りょう,23220,8,16
解っ,解っ,23220,9,9
すぐ,すぐ,23220,2,2
隣り,となり,23220,8,10
横,よこ,23220,8,10
さらに,さらに,4064,2,2
詳しい,くわしい,23220,0,0
解説,かいせつ,4064,8,17
くれた,くれた,23220,12,35
表情,ひょうじょう,23220,8,10
心なし,こころなし,23220,0,0
寂し,さびし,23220,0,0
写真認証システム,しゃしんにんしょうしすてむ,4064,14,44
してくれた,してくれた,3187,14,44
それにしても,それにしても,23220,5,5
坂,さか,23220,8,10
上,うえ,23220,8,11
すごく,すごく,4064,0,0
見晴らし,みはらし,23220,8,10
良くて,よくて,23220,0,0
視野,しや,4064,8,10
横浜,よこはま,23220,8,15
案外,あんがい,23220,2,2
神奈川,かながわ,4064,8,15
県,けん,23220,12,32
内,ない,23220,12,29
住んで,すんで,23220,9,9
ひと,ひと,23220,8,18
り,り,23220,12,31
神奈川県内,かながわけんない,4064,14,44
住んでいる,すんでいる,4064,14,44
ひとり,ひとり,4064,14,44
下,した,23220,8,10
向いた,むいた,23220,9,9
まま,まま,23220,10,23
傘,かさ,23220,8,10
くるくる,くるくる,23220,2,2
回して,まわして,23220,9,9
のだ,のだ,23220,4,4
急に,きゅうに,23220,0,0
夕焼け,ゆうやけ,23220,8,10
日差し,ひざし,23220,8,10
光景,こうけい,23220,8,10
鮮明に,せんめいに,23220,0,0
覚えて,おぼえて,23220,9,9
入ってきた,はいってきた,41908,14,44
ホワイトボード,ホワイトボード,23220,8,17
書か,かか,23220,9,9
スケジュール,すけじゅーる,23220,8,10
書かれる,かかれる,4064,14,44
メモしていた,めもしていた,17784,14,44
ふと,ふと,23220,2,2
出し,だし,23220,9,9
気のせい,きのせい,23220,8,10
泣き出しそうな,なきだしそうな,48460,14,44
しているの,しているの,4064,14,44
週間,しゅうかん,23220,12,31
前,まえ,23220,12,29
実験,じっけん,23220,8,17
一週間前,一しゅうかんまえ,4064,14,44
書き,かき,23220,9,9
終わり,おわり,23220,9,9
ました,ました,23220,12,35
今後,こんご,23220,8,19
まとめて,まとめて,23220,9,9
いった,いった,23220,12,35
Problem,Problem,23220,8,14
喧嘩,けんか,23220,8,17
Problem:萌夢,Problem:もえゆめ,26740,14,44
喧嘩してしまった,けんかしてしまった,21370,14,44
魔法使い,まほうつかい,23220,8,10
魔法,まほう,23220,8,10
杖,つえ,23220,8,10
大声,おおごえ,23220,8,10
熱く,あつく,4064,0,0
語って,かたって,23220,9,9
杖ない,つえない,4064,14,44
食べ,たべ,23220,9,9
終わる,おわる,23220,9,9
階,かい,23220,12,31
奥,おく,4064,8,10
案内,あんない,23220,8,17
れた,れた,23220,12,35
食べ終わる,たべおわる,24287,14,44
案内された,あんないされた,5147,14,44
２階,２かい,4064,14,44
大学生,だいがくせい,23220,8,10
あの,あの,23220,6,7
ちょっと,ちょっと,23220,2,2
うざい,うざい,23220,0,0
片付け,かたづけ,23220,9,9
ぶつぶつ,ぶつぶつ,23220,2,2
繰り返して,くりかえして,23220,9,9
特に,とくに,23220,2,2
感じ,かんじ,23220,9,9
どっと,どっと,23220,2,2
押し寄せて,おしよせて,23220,9,9
繰り返してきた,くりかえしてきた,2239,14,44
感じなかった,かんじなかった,45494,14,44
こんにちは,こんにちは,23220,7,7
思い,おもい,23220,9,9
助け,たすけ,23220,9,9
方法,ほうほう,4064,8,10
できれば,できれば,23220,9,9
考え,かんがえ,23220,9,9
たく,たく,23220,12,33
であって,であって,23220,3,3
他,ほか,23220,8,11
見つけて,みつけて,23220,9,9
―,―,23220,13,40
思いついた,おもいついた,4064,14,44
助け出す,たすけだす,58733,14,44
考えたくない,かんがえたくない,4064,14,44
見つけてくれる,みつけてくれる,4064,14,44
鋭い,するどい,4064,0,0
ツッコミ,ツッコミ,23220,8,10
的,まと,23220,8,10
得て,えて,23220,9,9
有望な,ゆうぼうな,23220,0,0
女子,じょし,23220,8,10
生,せい,23220,8,10
是非,ぜひ,23220,2,2
来て,来て,23220,9,9
女子大生,じょしだいせい,4064,14,44
来てほしい,来てほしい,4064,14,44
近辺,きんぺん,23220,8,10
洋風,ようふう,23220,8,10
西洋風,にしようふう,4064,14,44
や,や,4064,10,23
やって,やって,4064,9,9
ダメダメ,だめだめ,23220,8,10
そんなのない,そんなのない,32555,14,44
小さな,ちいさな,23220,1,1
販売,はんばい,23220,8,17
実績,じっせき,23220,8,10
依頼,いらい,23220,8,17
依頼した,いらいした,51591,14,44
販売した,はんばいした,47713,14,44
残さ,のこさ,23220,9,9
回,かい,23220,12,31
作ろう,つくろう,23220,9,9
何回カメラ,なんかいかめら,4064,14,44
家賃,やちん,4064,8,10
問題,もんだい,23220,8,10
変わり,かわり,23220,8,10
別,べつ,23220,12,29
わかり,わかり,23220,9,9
ほどなく,ほどなく,10945,14,44
わかりそうな,わかりそうな,49278,14,44
午前,ごぜん,23220,8,19
午前中,ごぜんちゅう,1742,14,44
たじたじ,たじたじ,23220,2,2
できるどうなくて,できるどうなくて,4064,14,44
とゆう,とゆう,23220,8,10
判断,はんだん,23220,8,17
いったい,いったい,23220,2,2
何の,なんの,23220,1,1
無責任,むせきにん,23220,0,0
上司,じょうし,23220,8,10
が〜,が,23220,10,21
酷い,酷い,23220,0,0
言わ,いわ,23220,9,9
れ,れ,23220,12,35
言ってくる,いってくる,27764,14,44
みたいな,みたいな,23220,4,4
態度,たいど,23220,8,10
節々,ふしぶし,4064,8,10
られる,られる,23220,12,35
見ている,みている,50453,14,44
ありたい,ありたい,49792,14,44
感動,かんどう,23220,8,17
的だった,てきだった,23220,12,34
感動的だった,かんどうてきだった,19260,14,44
付箋,ふせん,23220,8,10
紙,し,23220,8,10
それぞれ,それぞれ,23220,2,2
該当,がいとう,23220,8,17
貼った,はった,23220,9,9
３枚,３まい,4064,14,44
付箋紙,ふせんし,4064,14,44
該当箇所,がいとうかしょ,4064,14,44
まずは,まずは,23220,2,2
一口,ひとくち,23220,8,10
スマホ,スマホ,23220,8,10
取り出して,とりだして,23220,9,9
さっと,さっと,23220,2,2
アプリ,あぷり,4064,8,10
起動,きどう,23220,8,17
レンズ,れんず,4064,8,10
差し出した,さしだした,23220,9,9
起動した,きどうした,4064,14,44
聞こえた,きこえた,4064,9,9
二,二,23220,8,18
暮らし,くらし,23220,8,10
朝食,ちょうしょく,23220,8,10
作る,つくる,23220,9,9
担当,たんとう,23220,8,17
夕食,ゆうしょく,23220,8,10
二人暮らし,二にんくらし,49685,14,44
作るの,つくるの,24367,14,44
実際,じっさい,23220,2,2
先,さき,23220,8,10
予定,よてい,23220,8,17
純粋で,じゅんすいで,23220,0,0
それでいて,それでいて,23220,5,5
危なかしく,あぶなかしく,23220,0,0
おけ,おけ,23220,12,35
ムリ,むり,23220,8,17
クライアント,くらいあんと,23220,8,10
流行り,はやり,23220,8,10
旬,しゅん,23220,8,10
キーワード,きーわーど,4064,8,10
認めている,みとめている,61365,14,44
もっとも,もっとも,23220,2,2
駅名,えきめい,4064,8,10
姓,せい,23220,8,10
けども,けども,23220,10,23
語,ご,23220,8,10
句,く,23220,8,10
切れる,きれる,23220,9,9
見事な,みごとな,23220,0,0
一致,いっち,23220,8,17
しまって,しまって,23220,12,35
存在するない,そんざいするない,15891,14,44
一致してしまっている,いっちしてしまっている,9662,14,44
一語,一ご,59597,14,44
一句,一く,1146,14,44
元気,げんき,23220,0,0
取り戻して,とりもどして,23220,9,9
困ら,こまら,23220,9,9
やめ,やめ,23220,9,9
これ以上,これいじょう,4064,14,44
困らせるの,こまらせるの,4064,14,44
ツッコむ,ツッコむ,23220,9,9
セキュリティー,せきゅりてぃ,23220,8,10
破ら,やぶら,23220,9,9
ひとつ,ひとつ,4064,14,44
破られてしまう,やぶられてしまう,4064,14,44
んじゃ,んじゃ,23220,4,4
あれこれ,あれこれ,4064,2,2
言ったり,いったり,23220,9,9
力,りょく,23220,8,10
十分,じゅうぶん,23220,2,2
驚か,おどろか,23220,9,9
ひょっとすると,ひょっとすると,23220,2,2
家族,かぞく,23220,8,10
全体,ぜんたい,23220,8,10
行動力,こうどうりょく,7062,14,44
驚かされてる,おどろかされてる,39498,14,44
感じしれない,かんじしれない,31698,14,44
立川家,たてかわか,4064,14,44
家族全体,かぞくぜんたい,4064,14,44
逸らして,そらして,23220,9,9
本来,ほんらい,23220,2,2
戻って,もどって,23220,9,9
泣き声,なきごえ,23220,8,10
響く,ひびく,23220,9,9
なにやら,なにやら,23220,2,2
想像,そうぞう,4064,8,17
怖い,こわい,23220,0,0
想像する,そうぞうする,49552,14,44
私は私,私は私,23220,8,10
名,めい,23220,8,10
通り,とおり,23220,8,11
住宅,じゅうたく,23220,8,10
以外,いがい,23220,12,29
ほとんど,ほとんど,23220,2,2
殺風景な,さっぷうけいな,23220,0,0
街,まち,23220,8,10
住宅以外,じゅうたくいがい,57625,14,44
初めて,はじめて,23220,2,2
違和感,いわかん,4064,8,10
感じた,かんじた,23220,9,9
熱意,ねつい,23220,8,10
負けて,まけて,23220,9,9
決まった,きまった,23220,9,9
して欲しい,してほしい,4064,14,44
そっと,そっと,23220,2,2
手,て,23220,8,10
鏡,きょう,4064,8,10
向かって,むかって,23220,9,9
手鏡,てきょう,23220,14,44
そし,そし,23220,8,17
たら,たら,23220,8,10
好きな,すきな,4064,0,0
そしたらAI,そしたらAI,4064,14,44
回答,かいとう,23220,8,17
あっさり,あっさり,4064,2,2
思える,おもえる,23220,9,9
眼,め,4064,8,10
曇って,くもって,23220,9,9
しすぎ,しすぎ,4064,14,44
思えるの,おもえるの,25745,14,44
曇ってる,くもってる,4064,14,44
入り口,いりぐち,23220,8,10
眺める,ながめる,23220,9,9
ところどころ,ところどころ,23220,2,2
赤外線,せきがいせん,23220,8,10
貼り付け,はりつけ,23220,9,9
られて,られて,23220,12,35
一通り,一とおり,4064,14,44
赤外線センサー,せきがいせんせんさー,4064,14,44
貼り付けられているの,はりつけられているの,11484,14,44
状況,じょうきょう,4064,8,10
かなり,かなり,23220,2,2
恥ずかしい,はずかしい,23220,0,0
言いたい,いいたい,4064,14,44
理解してる,りかいしてる,4064,14,44
かご,かご,4064,8,17
野菜,やさい,23220,8,10
巡回,じゅんかい,23220,8,17
１階,１かい,61015,14,44
買い物かご,かいものかご,4064,14,44
巡回していった,じゅんかいしていった,13802,14,44
野菜売り場,やさいうりば,4064,14,44
予算,よさん,23220,8,10
それほど,それほど,23220,2,2
始めて,はじめて,23220,9,9
み,み,23220,12,35
想い,おもい,4064,8,10
大きくできない,おおきくできない,4064,14,44
始めてみたい,はじめてみたい,4064,14,44
よろしく,よろしく,23220,0,0
もやっと,もやっと,23220,2,2
感覚,かんかく,23220,8,10
残って,のこって,23220,9,9
体力,たいりょく,23220,8,10
残して,のこして,23220,9,9
残っていた,のこっていた,61259,14,44
理解する,りかいする,4064,14,44
混ぜて,まぜて,4064,9,9
食べる,たべる,4064,9,9
ありな,ありな,23220,8,16
味,み,23220,8,10
舌,した,23220,8,10
痛く,いたく,23220,0,0
辛い,からい,4064,0,0
とろっと,とろっと,4064,2,2
言われてみる,いわれてみる,992,14,44
食べるの,たべるの,15575,14,44
ありな気,ありなき,951,14,44
痛くなりそうな,いたくなりそうな,20448,14,44
睨む,にらむ,4064,9,9
見た,みた,4064,9,9
返事,へんじ,4064,8,17
持った,もった,4064,9,9
大勢,おおぜい,4064,8,10
下り,くだり,23220,8,10
待って,まって,23220,9,9
東海道線下り電車,とうかいどうせんくだりでんしゃ,12575,14,44
ほら,ほら,23220,7,7
あーだ,あだ,23220,8,10
めだ,めだ,23220,12,33
何一つ,なにひとつ,23220,2,2
失礼な,しつれいな,23220,0,0
つもり,つもり,23220,8,12
らしく,らしく,23220,4,4
きょとんと,きょとんと,23220,2,2
せて,せて,23220,12,35
させて,させて,4064,14,44
こうして,こうして,23220,6,8
壮絶な,そうぜつな,23220,0,0
兄妹,きょうだい,23220,8,10
幕,まく,23220,8,10
開けた,ひらけた,23220,9,9
兄妹喧嘩,きょうだいけんか,11861,14,44
間,あいだ,4064,8,11
ますます,ますます,23220,2,2
入れる,いれる,23220,9,9
敢えて,あえて,4064,2,2
やめた,やめた,23220,9,9
入れるの,いれるの,9515,14,44
提案,ていあん,23220,8,17
側,がわ,23220,8,10
とはいえ,とはいえ,23220,5,5
明確に,めいかくに,4064,0,0
この世,このよ,23220,8,10
提案する,ていあんする,4064,14,44
答えられる,こたえられる,4064,14,44
みんな,みんな,23220,2,2
安心,あんしん,23220,8,17
使える,つかえる,23220,9,9
安心して,あんしんして,33621,14,44
一番,いちばん,23220,2,2
危ない,あぶない,23220,0,0
だっ,だっ,4064,9,9
つーの,つの,23220,8,10
味見,あじみ,4064,8,17
くせ,くせ,23220,8,11
しない,しない,4064,14,44
調整できる,ちょうせいできる,3868,14,44
ノブ,のぶ,4064,8,10
設置,せっち,23220,8,17
設置されていた,せっちされていた,29107,14,44
見せた,みせた,4064,9,9
ほほ,ほほ,23220,7,7
会社内,かいしゃない,56005,14,44
怒った,いかった,23220,9,9
でしょ,でしょ,23220,4,4
多摩,たま,23220,8,15
都市,とし,23220,8,10
モノレール,ものれーる,23220,8,10
生まれる,うまれる,23220,9,9
後,あと,23220,8,11
著作,ちょさく,23220,8,17
権,けん,23220,8,10
冗談,じょうだん,23220,8,10
めいた,めいた,23220,12,35
多摩都市モノレール,たまとしものれーる,62643,14,44
著作権,ちょさくけん,4064,14,44
冗談めいた,じょうだんめいた,4064,14,44
起動する,きどうする,4574,14,44
さ〜ん,さん,23220,12,29
え〜,ええ,23220,7,7
早く,はやく,23220,0,0
見せ,みせ,23220,9,9
のにぃ〜,のに,23220,4,4
平日,へいじつ,4064,8,10
乗る,のる,23220,9,9
お昼前,おひるまえ,41623,14,44
３つ,３つ,4064,14,44
開く,あく,23220,9,9
飛び出して,とびだして,23220,9,9
写って,うつって,23220,9,9
そうなくて,そうなくて,46588,14,44
えぇ〜,ええ,23220,7,7
悟った,さとった,23220,9,9
ともに,ともに,23220,2,2
静かに,しずかに,23220,0,0
音ともに,おんともに,19824,14,44
数,すう,23220,8,18
秒,びょう,23220,12,31
立た,たた,23220,9,9
機械,きかい,23220,8,10
返って,かえって,23220,9,9
数秒,すうびょう,4064,14,44
立たない,たたない,47756,14,44
うちまた,うちまた,19114,14,44
機械的な,きかいてきな,4064,14,44
なるほど,なるほど,23220,2,2
対して,たいして,23220,9,9
大切に,たいせつに,23220,0,0
思っている,おもっている,4064,14,44
あんな,あんな,23220,6,7
見,み,23220,9,9
たし,たし,23220,12,33
OS,OS,23220,8,14
違って,ちがって,23220,9,9
似た,にた,4064,9,9
動き,うごき,4064,8,10
ワーム,ワーム,23220,8,10
新たに,あらたに,23220,0,0
作ら,つくら,23220,9,9
同様の,どうようの,23220,0,0
攻撃,こうげき,23220,8,17
受けて,うけて,23220,9,9
作られてしまって,つくられてしまって,48257,14,44
受けてしまう,うけてしまう,4064,14,44
すっと,すっと,23220,2,2
息,いき,23220,8,10
吸う,すう,23220,9,9
プレゼン,プレゼン,23220,8,10
足り,たり,23220,9,9
なにかと,なにかと,4064,2,2
言えば,いえば,23220,9,9
惹き,惹き,23220,9,9
付ける,つける,23220,9,9
魅力,みりょく,23220,8,10
足りなかった,たりなかった,4064,14,44
惹き付ける,惹きつける,4064,14,44
椅子,いす,4064,8,10
座った,すわった,23220,9,9
俯き,うつむき,23220,8,10
加減,かげん,23220,8,17
意識,いしき,23220,8,17
失って,うしなって,23220,9,9
俯き加減,うつむきかげん,4064,14,44
満々,まんまん,23220,2,2
頷く,うなずく,23220,9,9
自信満々,じしんまんまん,4064,14,44
まして,まして,23220,2,2
みたいに,みたいに,23220,4,4
閉じ,とじ,23220,9,9
込め,こめ,23220,9,9
耳,みみ,23220,8,10
馬鹿な,ばかな,4064,0,0
驚いた,おどろいた,4064,9,9
ぽか,ぽか,23220,8,10
おじゃま,おじゃま,23220,8,17
別に,べつに,4064,0,0
考えた,かんがえた,23220,9,9
むこう,むこう,23220,0,0
元,もと,23220,8,10
愛くるしい,あいくるしい,4064,0,0
イヤ,いや,23220,0,0
最後の,さいごの,23220,0,0
手段,しゅだん,4064,8,10
まぁ,まあ,23220,2,2
味わう,あじわう,23220,9,9
欲しかった,ほしかった,23220,0,0
すら,すら,23220,10,22
無駄,むだ,4064,0,0
努力,どりょく,23220,8,17
楽しい,たのしい,23220,0,0
してて,してて,4064,14,44
姿,すがた,4064,8,10
なかなか,なかなか,23220,2,2
面倒だ,めんどうだ,23220,0,0
仕方ない,しかたない,23220,0,0
週,しゅう,23220,8,19
蓄え,たくわえ,23220,8,10
どうか,どうか,23220,8,17
週末分,しゅうまつふん,4064,14,44
困って,こまって,23220,9,9
るん,るん,23220,8,16
製品,せいひん,23220,8,10
トロロン,トロロン,23220,8,17
入れ,いれ,23220,9,9
といた,といた,23220,12,35
反応する,はんのうする,4064,14,44
入れといた,いれといた,4064,14,44
泣きたいの,なきたいの,46527,14,44
☆,☆,23220,13,40
本,ほん,23220,12,31
ちょうだい,ちょうだい,23220,8,17
１本ちょうだい,１ほんちょうだい,42756,14,44
呟いて,つぶやいて,23220,9,9
やつ,やつ,23220,8,10
勝手に,かってに,23220,0,0
サーバー,さーばー,4064,8,10
試作,しさく,23220,8,17
ソース,そーす,23220,8,10
コード,こーど,23220,8,10
引っ張り出して,ひっぱりだして,23220,9,9
ビルド,ビルド,23220,8,17
転がって,ころがって,23220,9,9
タブレット,タブレット,23220,8,10
組み,くみ,23220,9,9
遊んで,あそんで,23220,9,9
試作中,しさくちゅう,4064,14,44
ソースコード,そーすこーど,4064,14,44
ビルドして,ビルドして,43678,14,44
転がってた,ころがってた,4064,14,44
組み込んで,くみこんで,4064,14,44
トロロトロロ,トロロトロロ,17413,14,44
大丈夫だった,だいじょうぶだった,23220,0,0
誰？,誰？,23220,8,10
不謹慎な,ふきんしんな,4064,0,0
苦笑い,にがわらい,23220,8,17
考えてしまい,かんがえてしまい,4064,14,44
苦笑いしていた,にがわらいしていた,58228,14,44
りと,りと,23220,8,16
すり抜ける,すりぬける,23220,9,9
なんとか,なんとか,23220,2,2
ぱっと,ぱっと,23220,2,2
見開いた,みひらいた,23220,9,9
反応し,はんのうし,64980,14,44
手伝おう,てつだおう,4064,9,9
手伝わ,てつだわ,23220,9,9
す,す,23220,12,35
いか,いか,23220,9,9
わけに,わけに,23220,4,4
譲ろう,ゆずろう,23220,9,9
聞いてみる,きいてみる,23238,14,44
お客様,おきゃくさま,4064,14,44
手伝わすいかない,てつだわすいかない,49012,14,44
丸く,まるく,23220,0,0
せ,せ,23220,12,35
凝視,ぎょうし,23220,8,17
丸くさせ,まるくさせ,28333,14,44
いや,いや,23220,7,7
本当,ほんとう,23220,0,0
苦手に,にがてに,23220,0,0
自ずと,おのずと,23220,2,2
がちだった,がちだった,23220,12,33
そうない,そうない,31662,14,44
苦手にしている,にがてにしている,17758,14,44
理解してしまいがちだった,りかいしてしまいがちだった,24233,14,44
量,りょう,23220,8,10
一言,ひとこと,23220,8,10
尽きる,つきる,23220,9,9
１日,１にち,33611,14,44
作ってしまう,つくってしまう,4064,14,44
いうの,いうの,59362,14,44
大好きで,だいすきで,23220,0,0
系,けい,23220,8,10
大学,だいがく,23220,8,10
勉強,べんきょう,23220,8,17
パスワード,ぱすわーど,4064,8,10
あいつ,あいつ,4064,8,10
フォルダ,ふぉるだ,23220,8,10
来る,来る,23220,9,9
情報系,じょうほうけい,4064,14,44
勉強してる,べんきょうしてる,61649,14,44
管理してない,かんりしてない,39105,14,44
なぜ,なぜ,23220,2,2
ひたすら,ひたすら,23220,2,2
物語,ものがたり,23220,8,17
語ら,かたら,23220,9,9
そうで,そうで,23220,12,33
レベル,れべる,23220,8,10
落とし,おとし,23220,9,9
込める,こめる,23220,9,9
聞いたして,きいたして,54892,14,44
夢物語,ゆめものがたり,4064,14,44
語られてしまいそうで,かたられてしまいそうで,8624,14,44
私達,わたしたち,4064,14,44
説明する,せつめいする,4064,14,44
落とし込める,おとしこめる,4064,14,44
オーケー,おーけー,23220,8,17
ササオセンパイニンショウカンリョウ,ササオセンパイニンショウカンリョウ,23220,8,17
タイミング,たいみんぐ,23220,8,10
まっすぐ,まっすぐ,23220,0,0
〜,〜,23220,13,40
歩く,あるく,23220,9,9
比較的,ひかくてき,4064,2,2
大き,おおき,23220,0,0
めの,めの,23220,12,33
スーパー,すーぱー,23220,8,10
１２分,１２ふん,4064,14,44
大きめの,おおきめの,4064,14,44
心配してるの,しんぱいしてるの,4064,14,44
そこない,そこない,4064,14,44
よほど,よほど,23220,2,2
それでは,それでは,23220,5,5
選択肢,せんたくし,4064,8,10
あまりに,あまりに,4064,0,0
狭,せま,23220,0,0
すぎる,すぎる,23220,12,35
事実,じじつ,23220,2,2
とおり,とおり,4064,8,11
ン,ン,23220,8,17
発音,はつおん,4064,8,17
くれ,くれ,23220,12,35
良く,よく,23220,0,0
なったら,なったら,23220,12,35
選択,せんたく,23220,8,17
メニュー,めにゅー,23220,8,10
追加,ついか,23220,8,17
機能,きのう,23220,8,17
学習してくれなくて,がくしゅうしてくれなくて,20448,14,44
追加してくれる,ついかしてくれる,34966,14,44
良くなったら,よくなったら,19102,14,44
追加して,ついかして,27635,14,44
選択メニュー,せんたくめにゅー,39363,14,44
反応してくれる,はんのうしてくれる,48922,14,44
たしか,たしか,23220,2,2
この先,このさき,23220,8,19
川,かわ,23220,8,10
あって,あって,23220,9,9
橋,きょう,23220,8,10
渡る,わたる,23220,9,9
東京,とうきょう,23220,8,15
都,と,23220,12,32
打ち合わせ,うちあわせ,23220,8,10
思い知る,おもいしる,23220,9,9
忘れよう,わすれよう,23220,9,9
決めた,きめた,23220,9,9
んだった,んだった,23220,4,4
思い知ることなる,おもいしることなる,46285,14,44
調べる,しらべる,23220,9,9
興味,きょうみ,23220,8,10
そっ,そっ,23220,9,9
は〜い,はい,23220,7,7
（,（,23220,13,38
マ,マ,23220,8,17
ク,ク,23220,8,17
○,○,23220,13,40
パソコン,ぱそこん,4064,8,10
はずだ,はずだ,23220,4,4
）,）,23220,13,39
マク,マク,19392,14,44
変わりない,かわりない,4064,14,44
